2026-03-09 16:10:49.850431;ERRO AO OBTER URL: 'response'
2026-03-09 16:10:54.864549;CRITICAL ERROR IN BASE REPORT (gen): Failed to retrieve Base Report URL
2026-03-09 16:12:56.345422;ERRO AO OBTER URL: 'response'
2026-03-09 16:13:01.649978;ERRO AO OBTER URL: 'response'
2026-03-09 16:13:07.042316;ERRO AO OBTER URL: 'response'
2026-03-09 16:13:12.364214;ERRO AO OBTER URL: 'response'
2026-03-09 16:13:17.664194;ERRO AO OBTER URL: 'response'
2026-03-09 16:13:22.954263;ERRO AO OBTER URL: 'response'
2026-03-09 16:13:28.246889;ERRO AO OBTER URL: 'response'
2026-03-09 16:13:33.552586;ERRO AO OBTER URL: 'response'
2026-03-09 16:13:38.939859;ERRO AO OBTER URL: 'response'
2026-03-09 16:13:44.264205;ERRO AO OBTER URL: 'response'
2026-03-09 16:14:50.151907;Error triggering Performance Account Report: BTG API error: 405 - {"type":"about:blank","title":"Method Not Allowed","status":405,"detail":"Method 'GET' is not supported.","instance":"/api/v1/performance-report/account"}
2026-03-09 16:31:38.078276;Error triggering Performance Account Report: BTG API error: 400 - {"status":403,"title":"HTTP message nor readable for request","meta":{"globalErrors":[{"code":"errors.httpMessageNotReadable","message":"errors.httpMessageNotReadable"}]}}
2026-03-09 16:43:15.400271;Error triggering Performance Account Report: BTG API error: 400 - {"status":403,"title":"HTTP message nor readable for request","meta":{"globalErrors":[{"code":"errors.httpMessageNotReadable","message":"errors.httpMessageNotReadable"}]}}
2026-03-11 14:42:19.265762;Error triggering Performance Account Report: BTG API error: 400 - {"status":403,"title":"HTTP message nor readable for request","meta":{"globalErrors":[{"code":"errors.httpMessageNotReadable","message":"errors.httpMessageNotReadable"}]}}
2026-03-11 14:45:23.214457;ERRO AO OBTER URL: 'response'
2026-03-11 14:45:28.553508;ERRO AO OBTER URL: 'response'
2026-03-11 14:45:33.838428;ERRO AO OBTER URL: 'response'
2026-03-11 14:45:39.148176;ERRO AO OBTER URL: 'response'
2026-03-11 14:45:44.478552;ERRO AO OBTER URL: 'response'
2026-03-11 14:45:49.846032;ERRO AO OBTER URL: 'response'
2026-03-11 14:45:55.181889;ERRO AO OBTER URL: 'response'
2026-03-11 14:46:00.476913;ERRO AO OBTER URL: 'response'
2026-03-11 14:46:05.784616;ERRO AO OBTER URL: 'response'
2026-03-11 14:46:11.097851;ERRO AO OBTER URL: 'response'
2026-03-11 14:47:17.374575;Error triggering Performance Account Report: BTG API error: 400 - {"status":403,"title":"HTTP message nor readable for request","meta":{"globalErrors":[{"code":"errors.httpMessageNotReadable","message":"errors.httpMessageNotReadable"}]}}
2026-03-12 10:51:52.747590;ERRO AO OBTER URL: HTTPSConnectionPool(host='api-btg-2.onrender.com', port=443): Read timed out. (read timeout=30)
2026-03-12 10:51:58.075492;ERRO AO OBTER URL: 500 Server Error: Internal Server Error for url: https://api-btg-2.onrender.com/webhook
2026-03-12 10:52:03.613017;ERRO AO OBTER URL: 500 Server Error: Internal Server Error for url: https://api-btg-2.onrender.com/webhook
2026-03-12 10:52:08.983265;ERRO AO OBTER URL: 500 Server Error: Internal Server Error for url: https://api-btg-2.onrender.com/webhook
2026-03-12 10:52:14.306904;ERRO AO OBTER URL: 500 Server Error: Internal Server Error for url: https://api-btg-2.onrender.com/webhook
2026-03-12 10:52:19.839386;ERRO AO OBTER URL: 500 Server Error: Internal Server Error for url: https://api-btg-2.onrender.com/webhook
2026-03-12 10:52:25.213292;ERRO AO OBTER URL: 500 Server Error: Internal Server Error for url: https://api-btg-2.onrender.com/webhook
2026-03-12 10:52:30.726595;ERRO AO OBTER URL: 500 Server Error: Internal Server Error for url: https://api-btg-2.onrender.com/webhook
2026-03-12 10:52:36.043778;ERRO AO OBTER URL: 500 Server Error: Internal Server Error for url: https://api-btg-2.onrender.com/webhook
2026-03-12 10:52:41.393555;ERRO AO OBTER URL: 500 Server Error: Internal Server Error for url: https://api-btg-2.onrender.com/webhook
2026-03-12 10:52:46.396447;CRITICAL ERROR IN BASE REPORT (consultoria): Failed to retrieve Base Report URL
2026-03-12 10:55:50.261587;Error triggering Performance Account Report: BTG API error: 400 - {"status":403,"title":"HTTP message nor readable for request","meta":{"globalErrors":[{"code":"errors.httpMessageNotReadable","message":"errors.httpMessageNotReadable"}]}}
2026-03-12 11:07:27.916489;Error triggering Performance Account Report: BTG API error: 400 - {"status":403,"title":"HTTP message nor readable for request","meta":{"globalErrors":[{"code":"errors.httpMessageNotReadable","message":"errors.httpMessageNotReadable"}]}}
2026-03-13 16:24:10.228819;Error triggering Performance Account Report: BTG API error: 400 - {"status":403,"title":"HTTP message nor readable for request","meta":{"globalErrors":[{"code":"errors.httpMessageNotReadable","message":"errors.httpMessageNotReadable"}]}}
2026-03-13 16:35:48.737889;Error triggering Performance Account Report: BTG API error: 400 - {"status":403,"title":"HTTP message nor readable for request","meta":{"globalErrors":[{"code":"errors.httpMessageNotReadable","message":"errors.httpMessageNotReadable"}]}}
2026-03-19 12:05:49.565225;ERRO AO OBTER URL: HTTPSConnectionPool(host='api-btg-2.onrender.com', port=443): Read timed out. (read timeout=30)
2026-03-19 12:06:24.697855;ERRO AO OBTER URL: HTTPSConnectionPool(host='api-btg-2.onrender.com', port=443): Read timed out. (read timeout=30)
2026-03-19 12:06:31.316786;ERRO AO OBTER URL: 500 Server Error: Internal Server Error for url: https://api-btg-2.onrender.com/webhook
2026-03-19 12:06:36.800280;ERRO AO OBTER URL: 500 Server Error: Internal Server Error for url: https://api-btg-2.onrender.com/webhook
2026-03-19 12:06:42.329236;ERRO AO OBTER URL: 500 Server Error: Internal Server Error for url: https://api-btg-2.onrender.com/webhook
2026-03-19 12:06:47.680723;ERRO AO OBTER URL: 500 Server Error: Internal Server Error for url: https://api-btg-2.onrender.com/webhook
2026-03-19 12:06:53.239993;ERRO AO OBTER URL: 500 Server Error: Internal Server Error for url: https://api-btg-2.onrender.com/webhook
2026-03-19 12:06:59.052435;ERRO AO OBTER URL: 500 Server Error: Internal Server Error for url: https://api-btg-2.onrender.com/webhook
2026-03-19 12:07:04.397729;ERRO AO OBTER URL: 500 Server Error: Internal Server Error for url: https://api-btg-2.onrender.com/webhook
2026-03-19 12:07:10.975370;ERRO AO OBTER URL: 500 Server Error: Internal Server Error for url: https://api-btg-2.onrender.com/webhook
2026-03-19 12:07:15.984439;CRITICAL ERROR IN BASE REPORT (consultoria): Failed to retrieve Base Report URL
2026-03-19 12:10:20.430139;Error triggering Performance Account Report: BTG API error: 400 - {"status":403,"title":"HTTP message nor readable for request","meta":{"globalErrors":[{"code":"errors.httpMessageNotReadable","message":"errors.httpMessageNotReadable"}]}}
